PAYER NAME,STATE NAME,ACRONYM,EXPANSION,Explanation,Coverage Status
AARP by UnitedHealthcare,Texas,Tier 1 ,Preferred Generic,"Lower-cost, commonly used generic drugs",
AARP by UnitedHealthcare,Texas,Tier 2,Generic,Many generic drugs,
AARP by UnitedHealthcare,Texas,Tier3,Preferred Generic covered insulin drugs,"Many common brand name drugs, called Preferred Brand Covered Insulin Drugs* preferred brands and some higher-cost generic drugs",
AARP by UnitedHealthcare,Texas,Tier4,Non preferred drug,Non-preferred generic and non-preferred brand name drugs,
AARP by UnitedHealthcare,Texas,Tier5,Specialty tier,Unique and/or very high-cost brand and generic drugs,
AARP by UnitedHealthcare,Texas,PA,Prior Authorization,"The plan requires you or your doctor or prescriber to get prior approval for certain drugs. This means the plan needs more information from your doctor or prescriber to make sure the drug is being used and covered correctly by Medicare for your medical condition. Certain drugs may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs) depending on how it is used. If you don’t get prior approval, the plan may not cover the drug",
AARP by UnitedHealthcare,Texas,QL,Quantity Limits,"The plan will only cover a certain amount of this drug for 1 copay or over a certain number of days. These limits can help ensure safe and effective use of the drug. If you are prescribed more than this amount or your doctor or prescriber thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Texas,ST,Step Therapy,"There may be effective, lower-cost drugs that treat the same medical condition as this drug. You may be required to try 1 or more of these other drugs before the plan will cover your drug. If you have already tried other drugs or your doctor or prescriber thinks they are not right for you, you or your doctor or prescriber can ask the plan to cover this drug",
AARP by UnitedHealthcare,Texas,B/D  ,Medicare part B or part D,"Depending on how this drug is used, it may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs). Your doctor or prescriber may need to provide the plan with more information about how this drug will be used to make sure it’s correctly covered by Medicare.",
AARP by UnitedHealthcare,Texas,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy",
AARP by UnitedHealthcare,Texas,MME,Morphine milligram equivalent,"Additional quantity limits may apply to all opioid drugs used to treat pain. This additional limit is called a cumulative morphine milligram equivalent (MME). It’s designed to monitor safe dosing levels of opioids for people who may be taking more than 1 opioid drug for pain management. If your doctor or prescriber prescribes more than this amount or thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Texas,7D,7 day limit,"An opioid drug used to treat pain may be limited to a 7-day supply if you don’t have a recent history of using opioids. This limit helps minimize long-term opioid use. If you are new to the plan and have a recent history of using opioids, the pharmacy may override the limit when appropriate",
AARP by UnitedHealthcare,Texas,DL,Dispensing limit,Dispensing limits apply to this drug. This drug is limited to a 1-month supply per prescription,
AARP by UnitedHealthcare,Utah,Tier 1 ,Preferred Generic,"Lower-cost, commonly used generic drugs",
AARP by UnitedHealthcare,Utah,Tier 2,Generic,Many generic drugs,
AARP by UnitedHealthcare,Utah,Tier3,Preferred Generic covered insulin drugs,"Many common brand name drugs, called Preferred Brand Covered Insulin Drugs* preferred brands and some higher-cost generic drugs",
AARP by UnitedHealthcare,Utah,Tier4,Non preferred drug,Non-preferred generic and non-preferred brand name drugs,
AARP by UnitedHealthcare,Utah,Tier5,Specialty tier,Unique and/or very high-cost brand and generic drugs,
AARP by UnitedHealthcare,Utah,PA,Prior Authorization,"The plan requires you or your doctor or prescriber to get prior approval for certain drugs. This means the plan needs more information from your doctor or prescriber to make sure the drug is being used and covered correctly by Medicare for your medical condition. Certain drugs may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs) depending on how it is used. If you don’t get prior approval, the plan may not cover the drug",
AARP by UnitedHealthcare,Utah,QL,Quantity Limits,"The plan will only cover a certain amount of this drug for 1 copay or over a certain number of days. These limits can help ensure safe and effective use of the drug. If you are prescribed more than this amount or your doctor or prescriber thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Utah,ST,Step Therapy,"There may be effective, lower-cost drugs that treat the same medical condition as this drug. You may be required to try 1 or more of these other drugs before the plan will cover your drug. If you have already tried other drugs or your doctor or prescriber thinks they are not right for you, you or your doctor or prescriber can ask the plan to cover this drug",
AARP by UnitedHealthcare,Utah,B/D  ,Medicare part B or part D,"Depending on how this drug is used, it may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs). Your doctor or prescriber may need to provide the plan with more information about how this drug will be used to make sure it’s correctly covered by Medicare.",
AARP by UnitedHealthcare,Utah,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy",
AARP by UnitedHealthcare,Utah,MME,Morphine milligram equivalent,"Additional quantity limits may apply to all opioid drugs used to treat pain. This additional limit is called a cumulative morphine milligram equivalent (MME). It’s designed to monitor safe dosing levels of opioids for people who may be taking more than 1 opioid drug for pain management. If your doctor or prescriber prescribes more than this amount or thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Utah,7D,7 day limit,"An opioid drug used to treat pain may be limited to a 7-day supply if you don’t have a recent history of using opioids. This limit helps minimize long-term opioid use. If you are new to the plan and have a recent history of using opioids, the pharmacy may override the limit when appropriate",
AARP by UnitedHealthcare,Utah,DL,Dispensing limit,Dispensing limits apply to this drug. This drug is limited to a 1-month supply per prescription,
AARP by UnitedHealthcare,Vermont,Tier 1 ,Preferred Generic,"Lower-cost, commonly used generic drugs",
AARP by UnitedHealthcare,Vermont,Tier 2,Generic,Many generic drugs,
AARP by UnitedHealthcare,Vermont,Tier3,Preferred Generic covered insulin drugs,"Many common brand name drugs, called Preferred Brand Covered Insulin Drugs* preferred brands and some higher-cost generic drugs",
AARP by UnitedHealthcare,Vermont,Tier4,Non preferred drug,Non-preferred generic and non-preferred brand name drugs,
AARP by UnitedHealthcare,Vermont,Tier5,Specialty tier,Unique and/or very high-cost brand and generic drugs,
AARP by UnitedHealthcare,Vermont,PA,Prior Authorization,"The plan requires you or your doctor or prescriber to get prior approval for certain drugs. This means the plan needs more information from your doctor or prescriber to make sure the drug is being used and covered correctly by Medicare for your medical condition. Certain drugs may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs) depending on how it is used. If you don’t get prior approval, the plan may not cover the drug",
AARP by UnitedHealthcare,Vermont,QL,Quantity Limits,"The plan will only cover a certain amount of this drug for 1 copay or over a certain number of days. These limits can help ensure safe and effective use of the drug. If you are prescribed more than this amount or your doctor or prescriber thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Vermont,ST,Step Therapy,"There may be effective, lower-cost drugs that treat the same medical condition as this drug. You may be required to try 1 or more of these other drugs before the plan will cover your drug. If you have already tried other drugs or your doctor or prescriber thinks they are not right for you, you or your doctor or prescriber can ask the plan to cover this drug",
AARP by UnitedHealthcare,Vermont,B/D  ,Medicare part B or part D,"Depending on how this drug is used, it may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs). Your doctor or prescriber may need to provide the plan with more information about how this drug will be used to make sure it’s correctly covered by Medicare.",
AARP by UnitedHealthcare,Vermont,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy",
AARP by UnitedHealthcare,Vermont,MME,Morphine milligram equivalent,"Additional quantity limits may apply to all opioid drugs used to treat pain. This additional limit is called a cumulative morphine milligram equivalent (MME). It’s designed to monitor safe dosing levels of opioids for people who may be taking more than 1 opioid drug for pain management. If your doctor or prescriber prescribes more than this amount or thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Vermont,7D,7 day limit,"An opioid drug used to treat pain may be limited to a 7-day supply if you don’t have a recent history of using opioids. This limit helps minimize long-term opioid use. If you are new to the plan and have a recent history of using opioids, the pharmacy may override the limit when appropriate",
AARP by UnitedHealthcare,Vermont,DL,Dispensing limit,Dispensing limits apply to this drug. This drug is limited to a 1-month supply per prescription,
AARP by UnitedHealthcare,Virginia,Tier 1 ,Preferred Generic,"Lower-cost, commonly used generic drugs",
AARP by UnitedHealthcare,Virginia,Tier 2,Generic,Many generic drugs,
AARP by UnitedHealthcare,Virginia,Tier3,Preferred Generic covered insulin drugs,"Many common brand name drugs, called Preferred Brand Covered Insulin Drugs* preferred brands and some higher-cost generic drugs",
AARP by UnitedHealthcare,Virginia,Tier4,Non preferred drug,Non-preferred generic and non-preferred brand name drugs,
AARP by UnitedHealthcare,Virginia,Tier5,Specialty tier,Unique and/or very high-cost brand and generic drugs,
AARP by UnitedHealthcare,Virginia,PA,Prior Authorization,"The plan requires you or your doctor or prescriber to get prior approval for certain drugs. This means the plan needs more information from your doctor or prescriber to make sure the drug is being used and covered correctly by Medicare for your medical condition. Certain drugs may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs) depending on how it is used. If you don’t get prior approval, the plan may not cover the drug",
AARP by UnitedHealthcare,Virginia,QL,Quantity Limits,"The plan will only cover a certain amount of this drug for 1 copay or over a certain number of days. These limits can help ensure safe and effective use of the drug. If you are prescribed more than this amount or your doctor or prescriber thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Virginia,ST,Step Therapy,"There may be effective, lower-cost drugs that treat the same medical condition as this drug. You may be required to try 1 or more of these other drugs before the plan will cover your drug. If you have already tried other drugs or your doctor or prescriber thinks they are not right for you, you or your doctor or prescriber can ask the plan to cover this drug",
AARP by UnitedHealthcare,Virginia,B/D  ,Medicare part B or part D,"Depending on how this drug is used, it may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs). Your doctor or prescriber may need to provide the plan with more information about how this drug will be used to make sure it’s correctly covered by Medicare.",
AARP by UnitedHealthcare,Virginia,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy",
AARP by UnitedHealthcare,Virginia,MME,Morphine milligram equivalent,"Additional quantity limits may apply to all opioid drugs used to treat pain. This additional limit is called a cumulative morphine milligram equivalent (MME). It’s designed to monitor safe dosing levels of opioids for people who may be taking more than 1 opioid drug for pain management. If your doctor or prescriber prescribes more than this amount or thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Virginia,7D,7 day limit,"An opioid drug used to treat pain may be limited to a 7-day supply if you don’t have a recent history of using opioids. This limit helps minimize long-term opioid use. If you are new to the plan and have a recent history of using opioids, the pharmacy may override the limit when appropriate",
AARP by UnitedHealthcare,Virginia,DL,Dispensing limit,Dispensing limits apply to this drug. This drug is limited to a 1-month supply per prescription,
AARP by UnitedHealthcare,Washington,Tier 1 ,Preferred Generic,"Lower-cost, commonly used generic drugs",
AARP by UnitedHealthcare,Washington,Tier 2,Generic,Many generic drugs,
AARP by UnitedHealthcare,Washington,Tier3,Preferred Generic covered insulin drugs,"Many common brand name drugs, called Preferred Brand Covered Insulin Drugs* preferred brands and some higher-cost generic drugs",
AARP by UnitedHealthcare,Washington,Tier4,Non preferred drug,Non-preferred generic and non-preferred brand name drugs,
AARP by UnitedHealthcare,Washington,Tier5,Specialty tier,Unique and/or very high-cost brand and generic drugs,
AARP by UnitedHealthcare,Washington,PA,Prior Authorization,"The plan requires you or your doctor or prescriber to get prior approval for certain drugs. This means the plan needs more information from your doctor or prescriber to make sure the drug is being used and covered correctly by Medicare for your medical condition. Certain drugs may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs) depending on how it is used. If you don’t get prior approval, the plan may not cover the drug",
AARP by UnitedHealthcare,Washington,QL,Quantity Limits,"The plan will only cover a certain amount of this drug for 1 copay or over a certain number of days. These limits can help ensure safe and effective use of the drug. If you are prescribed more than this amount or your doctor or prescriber thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Washington,ST,Step Therapy,"There may be effective, lower-cost drugs that treat the same medical condition as this drug. You may be required to try 1 or more of these other drugs before the plan will cover your drug. If you have already tried other drugs or your doctor or prescriber thinks they are not right for you, you or your doctor or prescriber can ask the plan to cover this drug",
AARP by UnitedHealthcare,Washington,B/D  ,Medicare part B or part D,"Depending on how this drug is used, it may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs). Your doctor or prescriber may need to provide the plan with more information about how this drug will be used to make sure it’s correctly covered by Medicare.",
AARP by UnitedHealthcare,Washington,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy",
AARP by UnitedHealthcare,Washington,MME,Morphine milligram equivalent,"Additional quantity limits may apply to all opioid drugs used to treat pain. This additional limit is called a cumulative morphine milligram equivalent (MME). It’s designed to monitor safe dosing levels of opioids for people who may be taking more than 1 opioid drug for pain management. If your doctor or prescriber prescribes more than this amount or thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Washington,7D,7 day limit,"An opioid drug used to treat pain may be limited to a 7-day supply if you don’t have a recent history of using opioids. This limit helps minimize long-term opioid use. If you are new to the plan and have a recent history of using opioids, the pharmacy may override the limit when appropriate",
AARP by UnitedHealthcare,Washington,DL,Dispensing limit,Dispensing limits apply to this drug. This drug is limited to a 1-month supply per prescription,
AARP by UnitedHealthcare,West Virginia,Tier 1 ,Preferred Generic,"Lower-cost, commonly used generic drugs",
AARP by UnitedHealthcare,West Virginia,Tier 2,Generic,Many generic drugs,
AARP by UnitedHealthcare,West Virginia,Tier3,Preferred Generic covered insulin drugs,"Many common brand name drugs, called Preferred Brand Covered Insulin Drugs* preferred brands and some higher-cost generic drugs",
AARP by UnitedHealthcare,West Virginia,Tier4,Non preferred drug,Non-preferred generic and non-preferred brand name drugs,
AARP by UnitedHealthcare,West Virginia,Tier5,Specialty tier,Unique and/or very high-cost brand and generic drugs,
AARP by UnitedHealthcare,West Virginia,PA,Prior Authorization,"The plan requires you or your doctor or prescriber to get prior approval for certain drugs. This means the plan needs more information from your doctor or prescriber to make sure the drug is being used and covered correctly by Medicare for your medical condition. Certain drugs may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs) depending on how it is used. If you don’t get prior approval, the plan may not cover the drug",
AARP by UnitedHealthcare,West Virginia,QL,Quantity Limits,"The plan will only cover a certain amount of this drug for 1 copay or over a certain number of days. These limits can help ensure safe and effective use of the drug. If you are prescribed more than this amount or your doctor or prescriber thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,West Virginia,ST,Step Therapy,"There may be effective, lower-cost drugs that treat the same medical condition as this drug. You may be required to try 1 or more of these other drugs before the plan will cover your drug. If you have already tried other drugs or your doctor or prescriber thinks they are not right for you, you or your doctor or prescriber can ask the plan to cover this drug",
AARP by UnitedHealthcare,West Virginia,B/D  ,Medicare part B or part D,"Depending on how this drug is used, it may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs). Your doctor or prescriber may need to provide the plan with more information about how this drug will be used to make sure it’s correctly covered by Medicare.",
AARP by UnitedHealthcare,West Virginia,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy",
AARP by UnitedHealthcare,West Virginia,MME,Morphine milligram equivalent,"Additional quantity limits may apply to all opioid drugs used to treat pain. This additional limit is called a cumulative morphine milligram equivalent (MME). It’s designed to monitor safe dosing levels of opioids for people who may be taking more than 1 opioid drug for pain management. If your doctor or prescriber prescribes more than this amount or thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,West Virginia,7D,7 day limit,"An opioid drug used to treat pain may be limited to a 7-day supply if you don’t have a recent history of using opioids. This limit helps minimize long-term opioid use. If you are new to the plan and have a recent history of using opioids, the pharmacy may override the limit when appropriate",
AARP by UnitedHealthcare,West Virginia,DL,Dispensing limit,Dispensing limits apply to this drug. This drug is limited to a 1-month supply per prescription,
AARP by UnitedHealthcare,Wisconsin,Tier 1 ,Preferred Generic,"Lower-cost, commonly used generic drugs",
AARP by UnitedHealthcare,Wisconsin,Tier 2,Generic,Many generic drugs,
AARP by UnitedHealthcare,Wisconsin,Tier3,Preferred Generic covered insulin drugs,"Many common brand name drugs, called Preferred Brand Covered Insulin Drugs* preferred brands and some higher-cost generic drugs",
AARP by UnitedHealthcare,Wisconsin,Tier4,Non preferred drug,Non-preferred generic and non-preferred brand name drugs,
AARP by UnitedHealthcare,Wisconsin,Tier5,Specialty tier,Unique and/or very high-cost brand and generic drugs,
AARP by UnitedHealthcare,Wisconsin,PA,Prior Authorization,"The plan requires you or your doctor or prescriber to get prior approval for certain drugs. This means the plan needs more information from your doctor or prescriber to make sure the drug is being used and covered correctly by Medicare for your medical condition. Certain drugs may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs) depending on how it is used. If you don’t get prior approval, the plan may not cover the drug",
AARP by UnitedHealthcare,Wisconsin,QL,Quantity Limits,"The plan will only cover a certain amount of this drug for 1 copay or over a certain number of days. These limits can help ensure safe and effective use of the drug. If you are prescribed more than this amount or your doctor or prescriber thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Wisconsin,ST,Step Therapy,"There may be effective, lower-cost drugs that treat the same medical condition as this drug. You may be required to try 1 or more of these other drugs before the plan will cover your drug. If you have already tried other drugs or your doctor or prescriber thinks they are not right for you, you or your doctor or prescriber can ask the plan to cover this drug",
AARP by UnitedHealthcare,Wisconsin,B/D  ,Medicare part B or part D,"Depending on how this drug is used, it may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs). Your doctor or prescriber may need to provide the plan with more information about how this drug will be used to make sure it’s correctly covered by Medicare.",
AARP by UnitedHealthcare,Wisconsin,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy",
AARP by UnitedHealthcare,Wisconsin,MME,Morphine milligram equivalent,"Additional quantity limits may apply to all opioid drugs used to treat pain. This additional limit is called a cumulative morphine milligram equivalent (MME). It’s designed to monitor safe dosing levels of opioids for people who may be taking more than 1 opioid drug for pain management. If your doctor or prescriber prescribes more than this amount or thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Wisconsin,7D,7 day limit,"An opioid drug used to treat pain may be limited to a 7-day supply if you don’t have a recent history of using opioids. This limit helps minimize long-term opioid use. If you are new to the plan and have a recent history of using opioids, the pharmacy may override the limit when appropriate",
AARP by UnitedHealthcare,Wisconsin,DL,Dispensing limit,Dispensing limits apply to this drug. This drug is limited to a 1-month supply per prescription,
AARP by UnitedHealthcare,Wyoming,Tier 1 ,Preferred Generic,"Lower-cost, commonly used generic drugs",
AARP by UnitedHealthcare,Wyoming,Tier 2,Generic,Many generic drugs,
AARP by UnitedHealthcare,Wyoming,Tier3,Preferred Generic covered insulin drugs,"Many common brand name drugs, called Preferred Brand Covered Insulin Drugs* preferred brands and some higher-cost generic drugs",
AARP by UnitedHealthcare,Wyoming,Tier4,Non preferred drug,Non-preferred generic and non-preferred brand name drugs,
AARP by UnitedHealthcare,Wyoming,Tier5,Specialty tier,Unique and/or very high-cost brand and generic drugs,
AARP by UnitedHealthcare,Wyoming,PA,Prior Authorization,"The plan requires you or your doctor or prescriber to get prior approval for certain drugs. This means the plan needs more information from your doctor or prescriber to make sure the drug is being used and covered correctly by Medicare for your medical condition. Certain drugs may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs) depending on how it is used. If you don’t get prior approval, the plan may not cover the drug",
AARP by UnitedHealthcare,Wyoming,QL,Quantity Limits,"The plan will only cover a certain amount of this drug for 1 copay or over a certain number of days. These limits can help ensure safe and effective use of the drug. If you are prescribed more than this amount or your doctor or prescriber thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Wyoming,ST,Step Therapy,"There may be effective, lower-cost drugs that treat the same medical condition as this drug. You may be required to try 1 or more of these other drugs before the plan will cover your drug. If you have already tried other drugs or your doctor or prescriber thinks they are not right for you, you or your doctor or prescriber can ask the plan to cover this drug",
AARP by UnitedHealthcare,Wyoming,B/D  ,Medicare part B or part D,"Depending on how this drug is used, it may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs). Your doctor or prescriber may need to provide the plan with more information about how this drug will be used to make sure it’s correctly covered by Medicare.",
AARP by UnitedHealthcare,Wyoming,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy",
AARP by UnitedHealthcare,Wyoming,MME,Morphine milligram equivalent,"Additional quantity limits may apply to all opioid drugs used to treat pain. This additional limit is called a cumulative morphine milligram equivalent (MME). It’s designed to monitor safe dosing levels of opioids for people who may be taking more than 1 opioid drug for pain management. If your doctor or prescriber prescribes more than this amount or thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Wyoming,7D,7 day limit,"An opioid drug used to treat pain may be limited to a 7-day supply if you don’t have a recent history of using opioids. This limit helps minimize long-term opioid use. If you are new to the plan and have a recent history of using opioids, the pharmacy may override the limit when appropriate",
AARP by UnitedHealthcare,Wyoming,DL,Dispensing limit,Dispensing limits apply to this drug. This drug is limited to a 1-month supply per prescription,
AARP by UnitedHealthcare,Puerto Rico,Tier 1 ,Preferred Generic,"Lower-cost, commonly used generic drugs",
AARP by UnitedHealthcare,Puerto Rico,Tier 2,Generic,Many generic drugs,
AARP by UnitedHealthcare,Puerto Rico,Tier3,Preferred Generic covered insulin drugs,"Many common brand name drugs, called Preferred Brand Covered Insulin Drugs* preferred brands and some higher-cost generic drugs",
AARP by UnitedHealthcare,Puerto Rico,Tier4,Non preferred drug,Non-preferred generic and non-preferred brand name drugs,
AARP by UnitedHealthcare,Puerto Rico,Tier5,Specialty tier,Unique and/or very high-cost brand and generic drugs,
AARP by UnitedHealthcare,Puerto Rico,PA,Prior Authorization,"The plan requires you or your doctor or prescriber to get prior approval for certain drugs. This means the plan needs more information from your doctor or prescriber to make sure the drug is being used and covered correctly by Medicare for your medical condition. Certain drugs may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs) depending on how it is used. If you don’t get prior approval, the plan may not cover the drug",
AARP by UnitedHealthcare,Puerto Rico,QL,Quantity Limits,"The plan will only cover a certain amount of this drug for 1 copay or over a certain number of days. These limits can help ensure safe and effective use of the drug. If you are prescribed more than this amount or your doctor or prescriber thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Puerto Rico,ST,Step Therapy,"There may be effective, lower-cost drugs that treat the same medical condition as this drug. You may be required to try 1 or more of these other drugs before the plan will cover your drug. If you have already tried other drugs or your doctor or prescriber thinks they are not right for you, you or your doctor or prescriber can ask the plan to cover this drug",
AARP by UnitedHealthcare,Puerto Rico,B/D  ,Medicare part B or part D,"Depending on how this drug is used, it may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs). Your doctor or prescriber may need to provide the plan with more information about how this drug will be used to make sure it’s correctly covered by Medicare.",
AARP by UnitedHealthcare,Puerto Rico,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy",
AARP by UnitedHealthcare,Puerto Rico,MME,Morphine milligram equivalent,"Additional quantity limits may apply to all opioid drugs used to treat pain. This additional limit is called a cumulative morphine milligram equivalent (MME). It’s designed to monitor safe dosing levels of opioids for people who may be taking more than 1 opioid drug for pain management. If your doctor or prescriber prescribes more than this amount or thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,Puerto Rico,7D,7 day limit,"An opioid drug used to treat pain may be limited to a 7-day supply if you don’t have a recent history of using opioids. This limit helps minimize long-term opioid use. If you are new to the plan and have a recent history of using opioids, the pharmacy may override the limit when appropriate",
AARP by UnitedHealthcare,Puerto Rico,DL,Dispensing limit,Dispensing limits apply to this drug. This drug is limited to a 1-month supply per prescription,
AARP by UnitedHealthcare,U.S. Virgin Islands,Tier 1 ,Preferred Generic,"Lower-cost, commonly used generic drugs",
AARP by UnitedHealthcare,U.S. Virgin Islands,Tier 2,Generic,Many generic drugs,
AARP by UnitedHealthcare,U.S. Virgin Islands,Tier3,Preferred Generic covered insulin drugs,"Many common brand name drugs, called Preferred Brand Covered Insulin Drugs* preferred brands and some higher-cost generic drugs",
AARP by UnitedHealthcare,U.S. Virgin Islands,Tier4,Non preferred drug,Non-preferred generic and non-preferred brand name drugs,
AARP by UnitedHealthcare,U.S. Virgin Islands,Tier5,Specialty tier,Unique and/or very high-cost brand and generic drugs,
AARP by UnitedHealthcare,U.S. Virgin Islands,PA,Prior Authorization,"The plan requires you or your doctor or prescriber to get prior approval for certain drugs. This means the plan needs more information from your doctor or prescriber to make sure the drug is being used and covered correctly by Medicare for your medical condition. Certain drugs may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs) depending on how it is used. If you don’t get prior approval, the plan may not cover the drug",
AARP by UnitedHealthcare,U.S. Virgin Islands,QL,Quantity Limits,"The plan will only cover a certain amount of this drug for 1 copay or over a certain number of days. These limits can help ensure safe and effective use of the drug. If you are prescribed more than this amount or your doctor or prescriber thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,U.S. Virgin Islands,ST,Step Therapy,"There may be effective, lower-cost drugs that treat the same medical condition as this drug. You may be required to try 1 or more of these other drugs before the plan will cover your drug. If you have already tried other drugs or your doctor or prescriber thinks they are not right for you, you or your doctor or prescriber can ask the plan to cover this drug",
AARP by UnitedHealthcare,U.S. Virgin Islands,B/D  ,Medicare part B or part D,"Depending on how this drug is used, it may be covered by either Medicare Part B (doctor and outpatient health care) or Medicare Part D (prescription drugs). Your doctor or prescriber may need to provide the plan with more information about how this drug will be used to make sure it’s correctly covered by Medicare.",
AARP by UnitedHealthcare,U.S. Virgin Islands,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy",
AARP by UnitedHealthcare,U.S. Virgin Islands,MME,Morphine milligram equivalent,"Additional quantity limits may apply to all opioid drugs used to treat pain. This additional limit is called a cumulative morphine milligram equivalent (MME). It’s designed to monitor safe dosing levels of opioids for people who may be taking more than 1 opioid drug for pain management. If your doctor or prescriber prescribes more than this amount or thinks the limit is not right for your situation, you or your doctor or prescriber can ask the plan to cover the additional quantity",
AARP by UnitedHealthcare,U.S. Virgin Islands,7D,7 day limit,"An opioid drug used to treat pain may be limited to a 7-day supply if you don’t have a recent history of using opioids. This limit helps minimize long-term opioid use. If you are new to the plan and have a recent history of using opioids, the pharmacy may override the limit when appropriate",
