PAYER NAME,STATE NAME,Acronym,EXPANSION,Explanation,Coverage Status
Zing Health ,Ohio ,GC,Gap Coverage,Only available for select plans. Refer to member plan documents for coverage.,Covered
Zing Health ,Ohio ,LD,Limited Distribution,"These drugs are available only through certain pharmacies or wholesalers, depending on what the manufacturer decides.",Coverage with Conditions
Zing Health ,Ohio ,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Coverage with Conditions
Zing Health ,Ohio ,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Zing Health ,Ohio ,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Zing Health ,Ohio ,"PA 
BvD",Prior Authorization Restriction for Part B vs Part D Determination,"This drug may be eligible for payment under Medicare Part B, or Part D. You (or your provider) may be required to get authorization from us to determine that this drug is covered under Medicare Part D before you fill your prescription for this drug. Without prior approval, we may not cover this drug.",Coverage with Conditions(PA Required)
Zing Health ,Ohio ,PA-NSO,Prior Authorization Restriction for New Starts Only ,Prior authorization applies only for new users or members; it does not apply for those already receiving the drug.,Coverage with Conditions(PA Required)
Zing Health ,Ohio ,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Zing Health ,Ohio ,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Zing Health ,Ohio ,ST NSO,Step Therapy for New Starts Only, It means that patients beginning a new medication must try one or more insurer-preferred drugs first before coverage for the prescribed medication will be considered,Coverage with Conditions(ST Required)
Zing Health ,Ohio ,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Zing Health ,Ohio ,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Zing Health ,Ohio ,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
Zing Health ,Ohio ,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Zing Health ,Ohio ,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Zing Health ,Ohio ,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Coverage with Conditions
Zing Health ,Tennessee ,"PA 
BvD",Prior Authorization Restriction for Part B vs Part D Determination,"This drug may be eligible for payment under Medicare Part B, or Part D. You (or your provider) may be required to get authorization from us to determine that this drug is covered under Medicare Part D before you fill your prescription for this drug. Without prior approval, we may not cover this drug.",Coverage with Conditions(PA Required)
Zing Health ,Tennessee ,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Zing Health ,Tennessee ,GC,Gap Coverage,Only available for select plans. Refer to member plan documents for coverage.,Covered
Zing Health ,Tennessee ,LD,Limited Distribution,"These drugs are available only through certain pharmacies or wholesalers, depending on what the manufacturer decides.",Coverage with Conditions
Zing Health ,Tennessee ,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Coverage with Conditions
Zing Health ,Tennessee ,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Zing Health ,Tennessee ,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Zing Health ,Tennessee ,"PA 
BvD",Prior Authorization Restriction for Part B vs Part D Determination,"This drug may be eligible for payment under Medicare Part B, or Part D. You (or your provider) may be required to get authorization from us to determine that this drug is covered under Medicare Part D before you fill your prescription for this drug. Without prior approval, we may not cover this drug.",Coverage with Conditions(PA Required)
Zing Health ,Tennessee ,PA-NSO,Prior Authorization Restriction for New Starts Only ,Prior authorization applies only for new users or members; it does not apply for those already receiving the drug.,Coverage with Conditions(PA Required)
Zing Health ,Tennessee ,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Zing Health ,Tennessee ,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Zing Health ,Tennessee ,ST NSO,Step Therapy for New Starts Only, It means that patients beginning a new medication must try one or more insurer-preferred drugs first before coverage for the prescribed medication will be considered,Coverage with Conditions(ST Required)
Zing Health ,Tennessee ,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Zing Health ,Tennessee ,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Zing Health ,Tennessee ,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
Zing Health ,Tennessee ,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Zing Health ,Tennessee ,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Zing Health ,Tennessee ,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Coverage with Conditions
Zing Health ,Mississippi ,"PA 
BvD",Prior Authorization Restriction for Part B vs Part D Determination,"This drug may be eligible for payment under Medicare Part B, or Part D. You (or your provider) may be required to get authorization from us to determine that this drug is covered under Medicare Part D before you fill your prescription for this drug. Without prior approval, we may not cover this drug.",Coverage with Conditions(PA Required)
Zing Health ,Mississippi ,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Zing Health ,Mississippi ,GC,Gap Coverage,Only available for select plans. Refer to member plan documents for coverage.,Covered
Zing Health ,Mississippi ,LD,Limited Distribution,"These drugs are available only through certain pharmacies or wholesalers, depending on what the manufacturer decides.",Coverage with Conditions
Zing Health ,Mississippi ,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Coverage with Conditions
Zing Health ,Mississippi ,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Zing Health ,Mississippi ,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Zing Health ,Mississippi ,"PA 
BvD",Prior Authorization Restriction for Part B vs Part D Determination,"This drug may be eligible for payment under Medicare Part B, or Part D. You (or your provider) may be required to get authorization from us to determine that this drug is covered under Medicare Part D before you fill your prescription for this drug. Without prior approval, we may not cover this drug.",Coverage with Conditions(PA Required)
Zing Health ,Mississippi ,PA-NSO,Prior Authorization Restriction for New Starts Only ,Prior authorization applies only for new users or members; it does not apply for those already receiving the drug.,Coverage with Conditions(PA Required)
Zing Health ,Mississippi ,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Zing Health ,Mississippi ,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Zing Health ,Mississippi ,ST NSO,Step Therapy for New Starts Only, It means that patients beginning a new medication must try one or more insurer-preferred drugs first before coverage for the prescribed medication will be considered,Coverage with Conditions(ST Required)
Zing Health ,Mississippi ,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Zing Health ,Mississippi ,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Zing Health ,Mississippi ,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
Zing Health ,Mississippi ,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Zing Health ,Mississippi ,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Zing Health ,Mississippi ,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Coverage with Conditions
Ohana Health Plan (WellCare of Hawaii),Hawaii,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Ohana Health Plan (WellCare of Hawaii),Hawaii,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Ohana Health Plan (WellCare of Hawaii),Hawaii,PA-NS,Prior Authorization for New Starts,"stands for Prior Authorization for New Starts. This means that if this drug is 
new to you, you will need to get approval from us before you fill your prescription. If 
you are taking this drug at the time of enrollment, you will not be required to meet 
criteria for approval.",Coverage with Conditions(PA Required)
Ohana Health Plan (WellCare of Hawaii),Hawaii,B/D,Medicare Part B or Part D,"Depending on how this drug is used, it may be covered by either Medicare Part B (doctor and
outpatient health care) or Medicare Part D (prescription drugs).",Coverage with Conditions
Ohana Health Plan (WellCare of Hawaii),Hawaii,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Ohana Health Plan (WellCare of Hawaii),Hawaii,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Ohana Health Plan (WellCare of Hawaii),Hawaii,^,Excluded Drug Medications,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Ohana Health Plan (WellCare of Hawaii),Hawaii,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Coverage with Conditions
Ohana Health Plan (WellCare of Hawaii),Hawaii,Tier 0,No copayment,"No copayment for those drugs that are used for prevention and are mandated by the Affordable Care Act. Select oral contraceptives, vitamin D, folic acid for women of child bearing age, over-the-counter (OTC) aspirin, and smoking cessation products may be covered under this tier. Certain age limits may apply.",Covered
Ohana Health Plan (WellCare of Hawaii),Hawaii,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Ohana Health Plan (WellCare of Hawaii),Hawaii,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Ohana Health Plan (WellCare of Hawaii),Hawaii,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
Ohana Health Plan (WellCare of Hawaii),Hawaii,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Ohana Health Plan (WellCare of Hawaii),Hawaii,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Ohana Health Plan (WellCare of Hawaii),Hawaii,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Coverage with Conditions
Evry Health,Texas,T1,Generics,You may need to use another recommended drug first before a prescribed drug is covered.,Covered
Evry Health,Texas,T2,"Preferred Brands
",This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
Evry Health,Texas,T3,"Non-Preferred Brands
",Specialty drugs or high-cost non-preferred brands,Covered
Evry Health,Texas,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Evry Health,Texas,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Evry Health,Texas,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Evry Health,Texas,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Evry Health,Texas,S,Specialty Drug,"Specialty drugs are high-cost drugs used to treat complex or rare conditions, such as multiple sclerosis, rheumatoid arthritis, hepatitis C, and hemophilia.",Coverage with Conditions
Evry Health,Texas,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Evry Health,Texas,QPD,Quantity Per Day,The maximum amount of the drug that is covered per day,Covered
TRULI FOR HEALTH,Florida,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
TRULI FOR HEALTH,Florida,LD,Limited Distribution,"These drugs are available only through certain pharmacies or wholesalers, depending on what the manufacturer decides.",Coverage with Conditions
TRULI FOR HEALTH,Florida,SP,Specialty Drugs,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
TRULI FOR HEALTH,Florida,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
TRULI FOR HEALTH,Florida,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
TRULI FOR HEALTH,Florida,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
TRULI FOR HEALTH,Florida,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
TRULI FOR HEALTH,Florida,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
TRULI FOR HEALTH,Florida,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
TRULI FOR HEALTH,Florida,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
TRULI FOR HEALTH,Florida,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Coverage with Conditions
TRULI FOR HEALTH,Florida,Tier 7,Medical Drugs,"These are drugs that are infused or administered in doctor'soffice or facility, that are covered under your medical benefit and may be required by us to be obtained from a Specialty Pharmacy.",Covered
TRULI FOR HEALTH,Florida,Tier 8,Carved Out,"Indicates medications that are carved out of the pharmacy benefit and are covered under a different benefit or program (such as medical benefit, state program, or external vendor), not through the standard pharmacy benefit.",Covered
TRULI FOR HEALTH,Florida,Tier 9,Formulary Exclusion,Indicates medications that are excluded from the plan formulary and not covered under the pharmacy benefit,Not Covered
VillageCareMAX,New York,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
VillageCareMAX,New York,"PA 
BvD",Prior Authorization Restriction for Part B vs Part D Determination,"This drug may be eligible for payment under Medicare Part B, or Part D. You (or your provider) may be required to get authorization from us to determine that this drug is covered under Medicare Part D before you fill your prescription for this drug. Without prior approval, we may not cover this drug.",Coverage with Conditions(PA Required)
VillageCareMAX,New York,PA-HRM,"Prior Authorization 
Restriction for 
High Risk 
Medications ","This drug has been deemed by CMS to be 
potentially harmful and therefore, a High 
Risk Medication for Medicare beneficiaries 
65 years or older.  Members age 65 yrs. or 
older are required to get prior authorization 
from VillageCareMAX before you fill your 
prescription for this drug.",Coverage with Conditions(PA Required)
VillageCareMAX,New York,PA NSO,Prior Authorization Restriction for New Starts Only ,Prior authorization applies only for new users or members; it does not apply for those already receiving the drug.,Coverage with Conditions(PA Required)
VillageCareMAX,New York,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
VillageCareMAX,New York,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
VillageCareMAX,New York,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Coverage with Conditions
VillageCareMAX,New York,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
VillageCareMAX,New York,OTC,Over the counter,An OTC drug is a non-prescription drug.,Coverage with Conditions
Leon Health,Florida,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Leon Health,Florida,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Leon Health,Florida,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
Leon Health,Florida,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Leon Health,Florida,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Leon Health,Florida,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Leon Health,Florida,CB, Capped Benefit,This drug has a specified limit amount per month and does not allow early refill,Coverage with Conditions
Leon Health,Florida,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Coverage with Conditions
Leon Health,Florida,GC,Gap Coverage,Only available for select plans. Refer to member plan documents for coverage.,Covered
Leon Health,Florida,HI,Home infusion,This prescription drug may be covered under our medical benefit.,Coverage with Conditions
Leon Health,Florida,PA NSO,Prior Authorization Restriction for New Starts Only ,Prior authorization applies only for new users or members; it does not apply for those already receiving the drug.,Coverage with Conditions(PA Required)
Leon Health,Florida,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Leon Health,Florida,"PA 
BvD",Prior Authorization Restriction for Part B vs Part D Determination,"This drug may be eligible for payment under Medicare Part B, or Part D. You (or your provider) may be required to get authorization from us to determine that this drug is covered under Medicare Part D before you fill your prescription for this drug. Without prior approval, we may not cover this drug.",Coverage with Conditions(PA Required)
Leon Health,Florida,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Leon Health,Florida,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Coverage with Conditions
Leon Health,Florida,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
MercyCare,Illinois,OTC,Over the counter,An OTC drug is a non-prescription drug.,Coverage with Conditions
MercyCare,Illinois,INF,Infertility,Infertility drugs,Coverage with Conditions
MercyCare,Illinois,SMKG,Smoking Cessation,"Coverage for the treatment of smoking cessation drugs, which may have specific restrictions",Coverage with Conditions
MercyCare,Illinois,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
MercyCare,Illinois,RS,Restricted to Specialist,Coverage or access for certain medications or services is limited to use under the care or prescription of a specialist provider.,Coverage with Conditions
MercyCare,Illinois,LD,Limited Distribution,"These drugs are available only through certain pharmacies or wholesalers, depending on what the manufacturer decides.",Coverage with Conditions
MercyCare,Illinois,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
MercyCare,Illinois,ONC*,Oral Oncology,"The financial requirements and treatment limitations applicable to such 
prescribed orally administered cancer medications are no more restrictive than the 
requirements applied to intravenously administered or injected cancer medications ",Coverage with Conditions
MercyCare,Illinois,M,Maintenance drug ,"Certain drugs fall under the medical benefits rather than pharmacy benefits. These drugs require administration by healthcare professionals in a physician’s office, outpatient hospital or home infusion setting.",Covered
MercyCare,Illinois,$0,Preventive drugs. ,"For some members, this product may be covered at 100% with $0 cost share with a prescription from your provider if specified criteria are met.",Coverage with Conditions
MercyCare,Illinois,$, Lowest cost share," Medications that offer the highest overall value and are the most 
cost effective. In general, this includes Tier-1, and 30-day supply Copays may range 
from $20-$60.",Covered
MercyCare,Illinois,$$,Mid-range cost share,"Generally, includes Tier-2 Preferred Brand name drugs and 
30-day supply copays may range $50-$100. ",Covered
MercyCare,Illinois,$$$,High Cost-Sharing Tier,"The highest non specialty cost sharing, generally includes Tier-3 and 30-day 
supply Copays may range $80-$300. ",Coverage with Conditions
MercyCare,Illinois,$$$$,Specialty,"Highest cost share which includes Specialty medications, biologicals, self
injection drugs, select brand and generics, The 30-day supply cost share may range 
from $200-$500 or possibly a coinsurance percentage of the drug cost (20%-40%). ",Covered
MercyCare,Illinois,MSP,Mandatory Specialty Pharmacy Program,"Certain drugs are available only through Specialty Pharmacy benefit.  Specialty medications are high-technology, high cost, oral or injectable drugs used for the treatment of certain diseases that require complex therapies. Many specialty medications require special handling and in most cases are prescribed by a specialist. In order to receive a LMSP designated specialty medication, must utilize Lumicera Specialty Pharmacy (The Plan’s designated specialty pharmacy).",Coverage with Conditions
MercyCare,Illinois,VAC,Vaccine,Medicare Part D Vaccines covered at $0.,Covered
MercyCare,Illinois,RDX,Restricted to Diagnosis," a treatment, service, or procedure is limited to being used only for conditions or cases where a specific diagnosis justifies it. It restricts coverage or approval to situations where the diagnosis clearly supports the medical necessity of the intervention.",Coverage with Conditions
MercyCare,Illinois,EXC,Plan Exclusion,Drugs that are excluded from being covered.,Not Covered
MercyCare,Illinois,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
MercyCare,Illinois,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
MercyCare,Illinois,Tier $0,Zero-Cost Preventive Drug Tier,"Includes drugs that are included in the USPSTF list of recommended preventive 
services, category A or B. These drugs are covered at no cost to You as required by the 
Patient Protection and Affordable Care Act. ",Covered
MercyCare,Illinois,Tier M,Medical Benefit Tier,"Refers to drugs not covered under the Prescription Drug Benefit, but instead covered under the Medical Benefit Provisions of the policy.",Covered
MercyCare,Illinois,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
MercyCare,Illinois,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
MercyCare,Illinois,SF,Short Fill,"Initially, certain medications may only be available in 15 day-supply increments until you are stabilized on the medication. After you have been taking the medication for 90 days, this restriction may no longer apply.",Coverage with Conditions
MercyCare,Illinois,NC,Not Covered,Indicates drug is not covered.,Not Covered
MercyCare,Illinois,NC/3P,"Not Covered, Third Party Reviewer","medications not covered by the insurance plan or third-party reviewer, requiring full out-of-pocket payment or special approval for coverage.​",Coverage with Conditions
MercyCare,Wisconsin,NC,Not Covered,Indicates drug is not covered.,Not Covered
MercyCare,Wisconsin,NC/3P,"Not Covered, Third Party Reviewer","medications not covered by the insurance plan or third-party reviewer, requiring full out-of-pocket payment or special approval for coverage.​",Coverage with Conditions
MercyCare,Wisconsin,EXC,Plan Exclusion,Drugs that are excluded from being covered.,Not Covered
MercyCare,Wisconsin,M,Maintenance drug ,"Certain drugs fall under the medical benefits rather than pharmacy benefits. These drugs require administration by healthcare professionals in a physician’s office, outpatient hospital or home infusion setting.",Covered
MercyCare,Wisconsin,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
MercyCare,Wisconsin,RS,Restricted to Specialist,Coverage or access for certain medications or services is limited to use under the care or prescription of a specialist provider.,Coverage with Conditions
MercyCare,Wisconsin,VAC,Vaccine,Medicare Part D Vaccines covered at $0.,Covered
MercyCare,Wisconsin,INF,Infertility,Infertility drugs,Coverage with Conditions
MercyCare,Wisconsin,MSP,Mandatory Specialty Pharmacy Program,"Certain drugs are available only through Specialty Pharmacy benefit.  Specialty medications are high-technology, high cost, oral or injectable drugs used for the treatment of certain diseases that require complex therapies. Many specialty medications require special handling and in most cases are prescribed by a specialist. In order to receive a LMSP designated specialty medication, must utilize Lumicera Specialty Pharmacy (The Plan’s designated specialty pharmacy).",Coverage with Conditions
MercyCare,Wisconsin,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
MercyCare,Wisconsin,SF,Short Fill,"Initially, certain medications may only be available in 15 day-supply increments until you are stabilized on the medication. After you have been taking the medication for 90 days, this restriction may no longer apply.",Coverage with Conditions
MercyCare,Wisconsin,LD,Limited Distribution,"These drugs are available only through certain pharmacies or wholesalers, depending on what the manufacturer decides.",Coverage with Conditions
MercyCare,Wisconsin,OTC,Over the counter,An OTC drug is a non-prescription drug.,Coverage with Conditions
MercyCare,Wisconsin,RDX, Restricted to Diagnosis," a treatment, service, or procedure is limited to being used only for conditions or cases where a specific diagnosis justifies it. It restricts coverage or approval to situations where the diagnosis clearly supports the medical necessity of the intervention.",Coverage with Conditions
MercyCare,Wisconsin,SMKG,Smoking Cessation,"Coverage for the treatment of smoking cessation drugs, which may have specific restrictions",Coverage with Conditions
